DATE	r	dp	rf	inf	dc	rr	rrf	z1	z2	z3	z4
1989.2	0.07991131	-3.07108102	0.03632793	0.02412398	0.00728761	0.05578734	0.01220396	-3.15733398	0.03205432	0.02038576	0.00845931
1989.3	0.14065285	-3.14720654	0.03961392	0.02249693	0.00702591	0.11815592	0.01711699	-3.07069292	0.03487526	0.01003913	0.00532836
1989.4	-0.03039735	-3.05228146	0.04023192	0.01888828	0.01468322	-0.04928564	0.02134363	-3.07108102	0.03632793	0.02412398	0.00728761
1990.1	-0.05351682	-2.94082751	0.03931503	0.01649522	-0.00517163	-0.07001204	0.02281981	-3.14720654	0.03961392	0.02249693	0.00702591
1990.2	0.01364449	-2.89458462	0.03561349	0.01522099	0.00938828	-0.00157650	0.02039250	-3.05228146	0.04023192	0.01888828	0.01468322
1990.3	-0.06206691	-2.77145337	0.03439642	0.00802412	0.00206770	-0.07009103	0.02637230	-2.94082751	0.03931503	0.01649522	-0.00517163
1990.4	-0.04874917	-2.68905672	0.03134960	0.02564243	-0.00088450	-0.07439160	0.00570717	-2.89458462	0.03561349	0.01522099	0.00938828
1991.1	0.14294036	-2.81765304	0.02797477	-0.00194932	0.00111009	0.14488968	0.02992409	-2.77145337	0.03439642	0.00802412	0.00206770
1991.2	0.06896060	-2.90087674	0.02692195	0.00194932	0.01244986	0.06701129	0.02497263	-2.68905672	0.03134960	0.02564243	-0.00088450
1991.3	0.05403733	-2.98957129	0.02407742	0.00582526	0.00488936	0.04821207	0.01825216	-2.81765304	0.02797477	-0.00194932	0.00111009
1991.4	0.05383551	-3.09466902	0.02259725	0.00963399	0.00501309	0.04420152	0.01296326	-2.90087674	0.02692195	0.00194932	0.01244986
1992.1	-0.02382149	-3.12342929	0.01777766	0.00000000	0.01009881	-0.02382149	0.01777766	-2.98957129	0.02407742	0.00582526	0.00488936
1992.2	0.04786974	-3.21722718	0.01770780	-0.00288046	0.01073239	0.05075020	0.02058826	-3.09466902	0.02259725	0.00963399	0.00501309
1992.3	-0.09845111	-3.15051649	0.01496785	0.00096108	0.00094952	-0.09941218	0.01400677	-3.12342929	0.01777766	0.00000000	0.01009881
1992.4	0.06913419	-3.23475117	0.01366939	0.00479158	0.00036319	0.06434262	0.00887781	-3.21722718	0.01770780	-0.00288046	0.01073239
1993.1	0.05981206	-3.30435202	0.01407145	0.00856740	0.00769703	0.05124466	0.00550405	-3.15051649	0.01496785	0.00096108	0.00094952
1993.2	0.02802364	-3.33698391	0.01241173	0.00378430	0.00322802	0.02423934	0.00862744	-3.23475117	0.01366939	0.00479158	0.00036319
1993.3	0.14068152	-3.47496234	0.01238794	0.00471032	0.01500311	0.13597120	0.00767762	-3.30435202	0.01407145	0.00856740	0.00769703
1993.4	0.09746966	-3.55169474	0.01162546	0.00187793	0.00892394	0.09559173	0.00974752	-3.33698391	0.01241173	0.00378430	0.00322802
1994.1	-0.05639047	-3.46704876	0.01157773	0.00374532	0.00266532	-0.06013580	0.00783240	-3.47496234	0.01238794	0.00471032	0.01500311
1994.2	-0.00931323	-3.41510363	0.01155386	0.00744882	0.01503415	-0.01676206	0.00410503	-3.55169474	0.01162546	0.00187793	0.00892394
1994.3	0.03051369	-3.40400131	0.01314811	0.00647251	0.00395652	0.02404117	0.00667560	-3.46704876	0.01157773	0.00374532	0.00266532
1994.4	-0.03452933	-3.32654456	0.01456723	0.00734622	0.00391549	-0.04187556	0.00722100	-3.41510363	0.01155386	0.00744882	0.01503415
1995.1	0.01741547	-3.29938114	0.01967969	0.01723399	0.00782489	0.00018148	0.00244570	-3.40400131	0.01314811	0.00647251	0.00395652
1995.2	0.06788666	-3.32830014	0.01893915	0.01251133	0.00768054	0.05537533	0.00642782	-3.32654456	0.01456723	0.00734622	0.00391549
1995.3	0.04102293	-3.32877440	0.01808017	0.01235673	0.00662620	0.02866620	0.00572343	-3.29938114	0.01967969	0.01723399	0.00782489
1995.4	0.03260755	-3.32282068	0.01803365	0.00786374	0.01154087	0.02474381	0.01016991	-3.32830014	0.01893915	0.01251133	0.00768054
1996.1	0.00895677	-3.29152717	0.01749809	0.00347524	-0.00210754	0.00548153	0.01402285	-3.32877440	0.01808017	0.01235673	0.00662620
1996.2	0.00359951	-3.25870873	0.01784750	0.00691446	0.00469800	-0.00331495	0.01093304	-3.32282068	0.01803365	0.00786374	0.01154087
1996.3	0.01244524	-3.24655539	0.01782422	0.00258065	0.00213548	0.00986459	0.01524357	-3.29152717	0.01749809	0.00347524	-0.00210754
1996.4	0.07356175	-3.30849970	0.01635328	0.00171674	0.01029974	0.07184501	0.01463655	-3.25870873	0.01784750	0.00691446	0.00469800
1997.1	-0.00076029	-3.30568722	0.01426044	0.00171380	0.00497983	-0.00247409	0.01254664	-3.24655539	0.01782422	0.00258065	0.00213548
1997.2	0.12431543	-3.43240945	0.01435487	-0.00257180	0.01288152	0.12688723	0.01692667	-3.30849970	0.01635328	0.00171674	0.01029974
1997.3	0.00378782	-3.43715622	0.01276832	-0.00430108	0.01230143	0.00808890	0.01706940	-3.30568722	0.01426044	0.00171380	0.00497983
1997.4	-0.03034890	-3.40297897	0.01150611	0.00258287	0.00972303	-0.03293177	0.00892324	-3.43240945	0.01435487	-0.00257180	0.01288152
1998.1	0.06882339	-3.46919789	0.01210228	0.00257621	0.00505771	0.06624718	0.00952607	-3.43715622	0.01276832	-0.00430108	0.01230143
1998.2	-0.00127882	-3.46177575	0.01191166	0.00598548	0.01493192	-0.00726430	0.00592618	-3.40297897	0.01150611	0.00258287	0.00972303
1998.3	-0.04085950	-3.41622980	0.01214992	0.00255428	0.01589223	-0.04341378	0.00959564	-3.46919789	0.01210228	0.00257621	0.00505771
1998.4	0.10155880	-3.52917849	0.01184014	0.00508907	0.01148527	0.09646973	0.00675107	-3.46177575	0.01191166	0.00598548	0.01493192
