DATE	r	dp	rf	inf	dc	rr	rrf	z1	z2	z3	z4
1983.1	0.18978034	-2.61894103	0.03028878	0.02762607	-0.00236965	0.16215427	0.00266271	-2.24719769	0.03706189	0.01007928	-0.00154820
1983.2	0.09032779	-2.82334321	0.03020018	0.02422730	0.00312584	0.06610049	0.00597288	-2.36972967	0.03299818	0.02266386	0.00095716
1983.3	0.12413526	-2.94295009	0.02966788	0.02235465	-0.01725385	0.10178062	0.00731324	-2.61894103	0.03028878	0.02762607	-0.00236965
1983.4	0.11048805	-3.04925964	0.02957906	0.01548418	0.00522511	0.09500387	0.01409488	-2.82334321	0.03020018	0.02422730	0.00312584
1984.1	0.05481484	-3.09905043	0.02893412	0.02027953	-0.00272065	0.03453531	0.00865460	-2.94295009	0.02966788	0.02235465	-0.01725385
1984.2	0.06256345	-3.13006399	0.02940131	0.01617957	0.00523094	0.04638388	0.01322174	-3.04925964	0.02957906	0.01548418	0.00522511
1984.3	0.07192244	-3.16735131	0.02857759	0.01592195	0.00200433	0.05600049	0.01265563	-3.09905043	0.02893412	0.02027953	-0.00272065
1984.4	0.01844877	-3.15133401	0.02689950	0.01207744	0.01626149	0.00637133	0.01482206	-3.13006399	0.02940131	0.01617957	0.00523094
1985.1	0.12794281	-3.24457832	0.02597737	0.01784699	-0.00395203	0.11009581	0.00813037	-3.16735131	0.02857759	0.01592195	0.00200433
1985.2	0.06309874	-3.27894435	0.02534565	0.01521387	0.00201680	0.04788487	0.01013178	-3.15133401	0.02689950	0.01207744	0.01626149
1985.3	-0.07102350	-3.17951089	0.02432705	0.00694447	0.00869936	-0.07796798	0.01738257	-3.24457832	0.02597737	0.01784699	-0.00395203
1985.4	0.25409401	-3.40918923	0.02284836	0.00575045	-0.00825503	0.24834356	0.01709791	-3.27894435	0.02534565	0.01521387	0.00201680
1986.1	0.29910780	-3.68357356	0.02159029	0.00114613	0.01112276	0.29796167	0.02044416	-3.17951089	0.02432705	0.00694447	0.00869936
1986.2	0.00692000	-3.65998106	0.02044108	0.00912207	-0.00135089	-0.00220207	0.01131901	-3.40918923	0.02284836	0.00575045	-0.00825503
1986.3	0.07708140	-3.69949561	0.01749809	0.00565932	0.00726616	0.07142208	0.01183877	-3.68357356	0.02159029	0.00114613	0.01112276
1986.4	0.04873588	-3.71362307	0.01712485	0.00562748	0.00648490	0.04310840	0.01149738	-3.65998106	0.02044108	0.00912207	-0.00135089
1987.1	0.11785503	-3.80142125	0.01877687	0.01227009	0.00985943	0.10558494	0.00650678	-3.69949561	0.01749809	0.00565932	0.00726616
1987.2	-0.09862768	-3.67414849	0.01898550	0.00883008	0.00915145	-0.10745776	0.01015542	-3.71362307	0.01712485	0.00562748	0.00648490
1987.3	0.01663487	-3.66852796	0.01926341	0.00547947	0.01044735	0.01115540	0.01378394	-3.80142125	0.01877687	0.01227009	0.00985943
1987.4	-0.35422081	-3.28264131	0.01775437	0.00436206	0.00905108	-0.35858287	0.01339231	-3.67414849	0.01898550	0.00883008	0.00915145
1988.1	0.01708325	-3.27164389	0.01930970	0.00650762	0.00949807	0.01057563	0.01280208	-3.66852796	0.01926341	0.00547947	0.01044735
