DATE	r	dp	rf	inf	dc	rr	rrf	z1	z2	z3	z4
1985.2	0.20489567	-3.68059387	0.03719119	0.01996074	0.01709996	0.18493492	0.01723045	-3.44083258	0.03967792	0.02244133	0.00243212
1985.3	0.19467165	-3.82241085	0.03554844	0.01048502	0.00664463	0.18418662	0.02506342	-3.53591805	0.03991245	0.03140190	0.01483933
1985.4	0.13363451	-3.91232305	0.03365458	0.02319692	-0.00093763	0.11043760	0.01045766	-3.68059387	0.03719119	0.01996074	0.01709996
1986.1	0.48327702	-4.34265209	0.03478827	0.01391547	-0.00122889	0.46936155	0.02087280	-3.82241085	0.03554844	0.01048502	0.00664463
1986.2	-0.08411014	-4.17885725	0.04008288	0.00875553	0.00383117	-0.09286566	0.03132736	-3.91232305	0.03365458	0.02319692	-0.00093763
1986.3	0.11817762	-4.20881310	0.02946798	0.00496895	0.01108594	0.11320867	0.02449903	-4.34265209	0.03478827	0.01391547	-0.00122889
1986.4	0.00349389	-4.14528003	0.02761686	0.01353867	0.00668482	-0.01004478	0.01407819	-4.17885725	0.04008288	0.00875553	0.00383117
1987.1	-0.02397512	-4.05768482	0.02723602	0.01335782	0.00943346	-0.03733294	0.01387820	-4.20881310	0.02946798	0.00496895	0.01108594
1987.2	-0.02405706	-3.98308945	0.02768401	0.01199055	0.01336638	-0.03604762	0.01569346	-4.14528003	0.02761686	0.01353867	0.00668482
1987.3	-0.05244132	-3.88508900	0.02615756	0.01184848	0.00540199	-0.06428980	0.01430908	-4.05768482	0.02723602	0.01335782	0.00943346
1987.4	-0.27775814	-3.55050978	0.02859989	0.01287320	0.00317715	-0.29063135	0.01572668	-3.98308945	0.02768401	0.01199055	0.01336638
1988.1	0.06945983	-3.56641406	0.02705660	0.01500317	0.00867026	0.05445666	0.01205343	-3.88508900	0.02615756	0.01184848	0.00540199
1988.2	0.00910542	-3.54325646	0.02692195	0.00912207	0.00590369	-0.00001665	0.01779988	-3.55050978	0.02859989	0.01287320	0.00317715
1988.3	0.09507106	-3.61737773	0.02640512	0.01128680	0.01344175	0.08378426	0.01511832	-3.56641406	0.02705660	0.01500317	0.00867026
1988.4	0.05730051	-3.65761337	0.02725844	0.01779802	0.00900082	0.03950249	0.00946042	-3.54325646	0.02692195	0.00912207	0.00590369
1989.1	0.02532168	-3.66797939	0.02882276	0.02073178	0.01023991	0.00458990	0.00809098	-3.61737773	0.02640512	0.01128680	0.01344175
1989.2	0.07454423	-3.71670296	0.03086395	0.01394124	0.00209147	0.06060299	0.01692271	-3.65761337	0.02725844	0.01779802	0.00900082
1989.3	0.08643913	-3.76978587	0.02964568	0.00848361	0.00267750	0.07795552	0.02116206	-3.66797939	0.02882276	0.02073178	0.01023991
1989.4	-0.03303985	-3.70464305	0.02975668	0.01779220	0.00085968	-0.05083206	0.01196448	-3.71670296	0.03086395	0.01394124	0.00209147
1990.1	-0.02499991	-3.64647152	0.03073134	0.02053460	0.00157030	-0.04553451	0.01019673	-3.76978587	0.02964568	0.00848361	0.00267750
1990.2	0.08318607	-3.70297838	0.03046590	0.01111684	0.00495311	0.07206923	0.01934906	-3.70464305	0.02975668	0.01779220	0.00085968
1990.3	-0.31179719	-3.36842046	0.02719118	0.01595248	0.00968513	-0.32774967	0.01123870	-3.64647152	0.03073134	0.02053460	0.00157030
1990.4	-0.06349373	-3.27571076	0.02568427	0.01570199	0.01169750	-0.07919572	0.00998228	-3.70297838	0.03046590	0.01111684	0.00495311
1991.1	0.12764887	-3.38407481	0.03214228	0.02024165	0.00977547	0.10740722	0.01190062	-3.36842046	0.02719118	0.01595248	0.00968513
1991.2	0.00357161	-3.38927869	0.02975668	0.01232827	-0.00074770	-0.00875666	0.01742840	-3.27571076	0.02568427	0.01570199	0.01169750
1991.3	-0.09552020	-3.29767556	0.02734809	0.01124660	0.00703484	-0.10676681	0.01610149	-3.38407481	0.03214228	0.02024165	0.00977547
1991.4	-0.02282860	-3.28389446	0.02777351	0.01388268	0.01023671	-0.03671129	0.01389083	-3.38927869	0.02975668	0.01232827	-0.00074770
1992.1	0.03045355	-3.31941465	0.03037735	0.01550419	0.00793255	0.01494936	0.01487317	-3.29767556	0.02734809	0.01124660	0.00703484
1992.2	-0.07220517	-3.26471036	0.02900092	0.01080119	-0.00716616	-0.08300635	0.01819973	-3.28389446	0.02777351	0.01388268	0.01023671
1992.3	-0.20832883	-3.08833014	0.03157004	0.00624723	-0.01143221	-0.21457606	0.02532281	-3.31941465	0.03037735	0.01550419	0.00793255
1992.4	0.25961356	-3.38251303	0.04184428	0.01237858	-0.01145155	0.24723498	0.02946569	-3.26471036	0.02900092	0.01080119	-0.00716616
1993.1	0.09342386	-3.51927171	0.03242790	0.01222723	-0.00640943	0.08119663	0.02020068	-3.08833014	0.03157004	0.00624723	-0.01143221
1993.2	0.15893010	-3.72247760	0.02687705	0.01379332	-0.00106679	0.14513678	0.01308373	-3.38251303	0.04184428	0.01237858	-0.01145155
1993.3	0.10372558	-3.87217749	0.02439508	0.00597526	0.00795282	0.09775032	0.01841982	-3.51927171	0.03242790	0.01222723	-0.00640943
1993.4	0.04925291	-3.96342157	0.02179659	0.01016097	0.00748941	0.03909195	0.01163562	-3.72247760	0.02687705	0.01379332	-0.00106679
