DATE	r	dp	rf	inf	dc	rr	rrf	z1	z2	z3	z4
1985.1	0.05895358	-2.87633277	0.02177368	0.02059098	0.00148715	0.03836260	0.00118270	-2.83240667	0.02122312	0.00985230	0.01109289
1985.2	-0.01637535	-2.80782634	0.03039949	0.02681126	0.01362338	-0.04318660	0.00358824	-2.87572948	0.02387300	0.00975617	0.01563379
1985.3	0.06566507	-2.82915061	0.02808651	0.00000000	0.00556559	0.06566507	0.02808651	-2.87633277	0.02177368	0.02059098	0.00148715
1985.4	0.11396152	-2.89940443	0.02622510	0.00659198	0.03038163	0.10736954	0.01963312	-2.80782634	0.03039949	0.02681126	0.01362338
1986.1	0.18370310	-3.03943341	0.02642761	0.00785344	0.02802449	0.17584966	0.01857417	-2.82915061	0.02808651	0.00000000	0.00556559
1986.2	0.00915001	-2.99837576	0.02622510	0.01037623	0.01225760	-0.00122622	0.01584887	-2.89940443	0.02622510	0.00659198	0.03038163
1986.3	-0.05481000	-2.87778925	0.02227729	0.00514802	0.00322011	-0.05995801	0.01712928	-3.03943341	0.02642761	0.00785344	0.02802449
1986.4	0.09182685	-2.97012301	0.02293961	0.01402190	0.01175321	0.07780495	0.00891771	-2.99837576	0.02622510	0.01037623	0.01225760
1987.1	0.18821913	-3.19826470	0.02532306	0.01007565	0.00480362	0.17814348	0.01524741	-2.87778925	0.02227729	0.00514802	0.00322011
1987.2	0.14895348	-3.39833149	0.02234589	0.01245346	0.01463772	0.13650002	0.00989243	-2.97012301	0.02293961	0.01402190	0.01175321
1987.3	0.04437280	-3.51203956	0.02048715	0.00493828	0.01745056	0.03943452	0.01554886	-3.19826470	0.02532306	0.01007565	0.00480362
1987.4	-0.31169612	-3.19699203	0.02312200	0.00858374	0.02616282	-0.32027986	0.01453826	-3.39833149	0.02234589	0.01245346	0.01463772
1988.1	0.03095395	-3.18769213	0.01967969	0.00729930	0.00511702	0.02365464	0.01238039	-3.51203956	0.02048715	0.00493828	0.01745056
1988.2	0.06718190	-3.19220955	0.01986448	0.02395324	0.01672707	0.04322866	-0.00408876	-3.19699203	0.02312200	0.00858374	0.02616282
1988.3	0.00233328	-3.13029277	0.02126904	0.01643229	-0.00098016	-0.01409902	0.00483675	-3.18769213	0.01967969	0.00729930	0.00511702
1988.4	0.00298155	-3.07039117	0.02728086	0.01845496	0.00648954	-0.01547341	0.00882589	-3.19220955	0.01986448	0.02395324	0.01672707
1989.1	0.15841813	-3.16652059	0.02953463	0.01699758	0.00742972	0.14142056	0.01253706	-3.13029277	0.02126904	0.01643229	-0.00098016
